-0.500,-1.000,-0.125
-0.500,-1.000,-0.125
-0.438,-0.938,-0.063
-0.438,-0.875,-0.063
-0.438,-0.875,-0.063
-0.438,-0.938,-0.125
-0.438,-0.938,-0.063
-0.375,-0.938,-0.063
-0.375,-0.938,-0.125
-0.313,-0.938,-0.125
-0.313,-0.875,-0.125
-0.375,-0.875,-0.125
-0.375,-0.875,-0.063
-0.438,-1.000,0.000
-0.438,-1.063,-0.063
-0.438,-1.063,0.000
-0.438,-1.063,-0.063
-0.375,-1.063,-0.063
-0.375,-1.063,-0.063
-0.375,-1.000,0.000
-0.375,-1.000,0.000
-0.375,-1.000,0.000
-0.375,-1.000,0.000
-0.375,-0.938,0.063
-0.375,-0.938,0.063
-0.313,-0.938,0.000
-0.250,-1.000,0.000
-0.250,-1.063,-0.063
-0.313,-1.063,-0.063
-0.375,-1.063,-0.125
-0.375,-1.000,-0.125
-0.313,-1.000,-0.125
-0.313,-0.938,-0.125
-0.438,-0.938,-0.063
-0.563,-0.875,0.000
-0.563,-0.875,0.000
-0.500,-0.938,-0.063
-0.438,-1.000,-0.125
-0.438,-0.938,-0.125
-0.438,-0.938,-0.063
-0.375,-0.938,-0.125
-0.375,-0.938,-0.125
-0.375,-0.938,-0.125
-0.438,-0.875,-0.063
-0.438,-0.875,0.000
-0.500,-0.938,0.000
-0.500,-0.938,0.000
-0.438,-0.938,0.000
-0.438,-1.000,0.000
-0.438,-1.000,0.063
-0.438,-0.938,0.125
-0.438,-0.938,0.063
-0.438,-0.938,0.063
-0.500,-0.938,0.000
-0.500,-1.000,0.000
-0.500,-1.000,0.000
-0.500,-1.000,-0.063
-0.438,-0.938,-0.063
-0.438,-0.875,-0.063
-0.438,-0.875,-0.063
-0.438,-0.875,0.063
-0.438,-0.938,0.000
-0.438,-0.938,0.000
-0.438,-0.938,0.000
-0.438,-0.938,-0.063
-0.375,-1.000,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,0.000
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,0.000
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,0.000
-0.438,-0.938,-0.063
-0.438,-0.938,0.000
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.938,-0.063
-0.438,-0.875,-0.063
-0.438,-0.813,-0.063
-0.438,-0.813,-0.063
-0.500,-0.813,0.000
-0.500,-0.750,0.000
-0.438,-0.750,-0.063
-0.438,-0.750,-0.063
-0.375,-0.750,-0.063
-0.313,-0.750,0.000
-0.313,-0.688,0.000
-0.313,-0.625,0.000
-0.188,-0.625,0.000
-0.125,-0.563,0.000
-0.063,-0.563,0.000
-0.125,-0.625,0.000
-0.125,-0.563,0.063
-0.250,-0.563,0.125
-0.375,-0.750,0.125
-0.438,-0.938,0.125
-0.125,-0.625,0.000
-0.125,-0.563,0.063
-0.250,-0.563,0.125
-0.375,-0.750,0.125
-0.438,-0.938,0.125
-0.563,-1.063,0.250
-0.625,-0.938,0.438
-0.625,-1.063,0.313
-0.625,-1.125,0.438
-0.563,-1.125,0.125
-0.563,-1.063,0.250
-0.625,-0.938,0.438
-0.625,-1.063,0.313
-0.625,-1.125,0.438
-0.563,-1.125,0.125
-1.500,-1.438,1.688
-0.563,-0.938,1.188
-0.438,-0.375,0.875
-0.375,-0.063,0.625
-0.375,0.000,0.625
-0.438,-0.125,1.125
-0.063,-0.125,0.438
-0.250,0.250,1.063
-0.375,0.438,0.875
-0.313,1.063,1.500
0.188,0.688,0.938
0.313,0.813,1.125
0.313,0.813,1.188
0.063,0.750,1.125
0.000,0.563,1.125
0.000,0.625,0.938
-0.063,0.563,0.875
-0.313,0.250,0.813
-0.188,0.375,0.625
0.000,0.438,0.625
0.125,0.438,0.688
0.250,0.500,0.625
0.250,0.500,0.625
0.125,0.438,0.625
0.063,0.500,0.563
0.125,0.438,0.688
0.250,0.500,0.625
0.250,0.500,0.625
0.125,0.438,0.625
0.063,0.500,0.563
0.250,0.563,0.625
0.250,0.563,0.625
0.250,0.563,0.688
0.250,0.500,0.688
0.313,0.438,0.813
0.313,0.313,1.000
0.250,0.250,1.000
0.313,0.250,1.000
0.313,0.188,1.063
0.313,0.250,1.063
0.250,0.250,1.063
0.188,0.250,1.000
0.188,0.250,1.000
0.188,0.188,1.000
0.188,0.188,0.938
0.188,0.188,0.938
0.188,0.188,0.938
0.188,0.188,0.938
0.188,0.188,1.000
0.188,0.188,1.000
0.188,0.188,1.000
0.188,0.188,1.000
0.188,0.188,1.000
0.188,0.188,1.000
0.125,0.188,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.188,0.188,1.000
0.125,0.188,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.188,1.000
0.125,0.188,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.188,1.000
0.125,0.188,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.188,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.188,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.188,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.188,1.000
0.125,0.188,1.000
0.125,0.188,1.000
0.125,0.188,1.000
0.125,0.188,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.125,1.000
0.125,0.063,1.000
0.125,0.063,1.063
0.125,0.125,1.063
0.188,0.063,1.125
0.188,0.063,1.063
0.188,0.063,1.063
0.250,0.063,1.000
0.250,0.125,1.000
0.313,0.188,1.063
0.250,0.188,1.063
0.188,0.250,1.000
0.000,0.250,1.000
0.063,0.313,0.938
0.125,0.313,0.875
0.125,0.313,0.813
0.188,0.313,0.750
0.188,0.313,0.750
0.250,0.313,0.813
0.250,0.438,0.813
0.125,0.500,0.813
0.125,0.375,0.813
0.125,0.438,0.750
0.125,0.375,0.750
0.188,0.375,0.875
0.188,0.438,0.875
